crop,site_code,harvest_month,year,anpp,n_amt,n_cat,ppt,type,wue
maize,PRHPA,10,2009,15952.908,0.0,No,665.785,Pasture,23.96105048927206
maize,PRHPA,10,2009,15344.6508,89.998,Low,665.785,Croplands,23.047456461169897
maize,PRHPA,10,2009,15344.6508,89.998,Low,665.785,Pasture,23.047456461169897
maize,PRHPA,10,2009,19978.0425,179.996,High,665.785,Croplands,30.0067476737986
maize,PRHPA,10,2009,19978.0425,179.996,High,665.785,Pasture,30.0067476737986
maize,PRHPA,10,2009,11963.38125,60.0,Low,665.785,Croplands,17.968835660160565
maize,PRHPA,10,2009,11963.38125,60.0,Low,665.785,Pasture,17.968835660160565
maize,PRHPA,10,2009,13301.8,120.0,High,665.785,Croplands,19.97912238935993
maize,PRHPA,10,2009,13301.8,120.0,High,665.785,Pasture,19.97912238935993
maize,PRHPA,10,2009,13983.4125,180.0,High,665.785,Croplands,21.002895078741638
maize,PRHPA,10,2009,13983.4125,180.0,High,665.785,Pasture,21.002895078741638
maize,PRHPA,10,2013,10668.424,0.0,No,625.246,Croplands,17.06276249668131
maize,PRHPA,10,2013,10668.424,0.0,No,625.246,Pasture,17.06276249668131
maize,PRHPA,10,2013,13001.5532,90.022,Low,625.246,Croplands,20.794300483329764
maize,PRHPA,10,2013,13001.5532,90.022,Low,625.246,Pasture,20.794300483329764
maize,PRHPA,10,2013,15196.292,179.998,High,625.246,Croplands,24.3045009484267
maize,PRHPA,10,2013,15196.292,179.998,High,625.246,Pasture,24.3045009484267
maize,PRHPA,10,2015,10833.57133,0.0,No,847.04,Croplands,12.789917040517569
maize,PRHPA,10,2015,10833.57133,0.0,No,847.04,Pasture,12.789917040517569
maize,PRHPA,10,2015,13784.4584,89.998,Low,847.04,Croplands,16.273680581790707
maize,PRHPA,10,2015,13784.4584,89.998,Low,847.04,Pasture,16.273680581790707
maize,PRHPA,10,2015,18184.1205,179.996,High,847.04,Croplands,21.467841542312055
maize,PRHPA,10,2015,18184.1205,179.996,High,847.04,Pasture,21.467841542312055
maize,PRHPA,10,2015,10303.61667,0.0,No,847.04,Croplands,12.164262219021534
maize,PRHPA,10,2015,10303.61667,0.0,No,847.04,Pasture,12.164262219021534
maize,PRHPA,10,2015,15695.0625,60.0,Low,847.04,Croplands,18.529304991499814
maize,PRHPA,10,2015,15695.0625,60.0,Low,847.04,Pasture,18.529304991499814
maize,PRHPA,10,2015,16405.525,120.0,High,847.04,Croplands,19.3680640819796
maize,PRHPA,10,2015,16405.525,120.0,High,847.04,Pasture,19.3680640819796
maize,PRHPA,10,2015,13022.525,180.0,High,847.04,Croplands,15.374155884019645
maize,PRHPA,10,2015,13022.525,180.0,High,847.04,Pasture,15.374155884019645
maize,PRHPA,10,2017,11670.002,0.0,No,827.28,Croplands,14.106471811236824
maize,PRHPA,10,2017,11670.002,0.0,No,827.28,Pasture,14.106471811236824
maize,PRHPA,10,2017,12635.9632,90.022,Low,827.28,Croplands,15.274106952905909
maize,PRHPA,10,2017,12635.9632,90.022,Low,827.28,Pasture,15.274106952905909
maize,PRHPA,10,2017,15248.972,179.998,High,827.28,Croplands,18.43266125132966
maize,PRHPA,10,2017,15248.972,179.998,High,827.28,Pasture,18.43266125132966
maize,PRHPA,10,2017,5287.700001,0.0,No,827.28,Croplands,6.391669085436612
maize,PRHPA,10,2017,5287.700001,0.0,No,827.28,Pasture,6.391669085436612
maize,PRHPA,10,2017,10690.225,60.0,Low,827.28,Croplands,12.922136398800891
maize,PRHPA,10,2017,10690.225,60.0,Low,827.28,Pasture,12.922136398800891
maize,PRHPA,10,2017,12949.775,120.0,High,827.28,Croplands,15.653436563195049
maize,PRHPA,10,2017,12949.775,120.0,High,827.28,Pasture,15.653436563195049
maize,PRHPA,10,2017,11856.4,180.0,High,827.28,Croplands,14.331786094188184
maize,PRHPA,10,2017,11856.4,180.0,High,827.28,Pasture,14.331786094188184
maize,PRHPA,10,2019,10887.97933,0.0,No,642.8232,Croplands,16.93775104881093
maize,PRHPA,10,2019,10887.97933,0.0,No,642.8232,Pasture,16.93775104881093
maize,PRHPA,10,2019,11282.2924,89.998,Low,642.8232,Croplands,17.551159323434497
maize,PRHPA,10,2019,11282.2924,89.998,Low,642.8232,Pasture,17.551159323434497
maize,PRHPA,10,2019,14126.1315,179.996,High,642.8232,Croplands,21.975142620863714
maize,PRHPA,10,2019,14126.1315,179.996,High,642.8232,Pasture,21.975142620863714
maize,UCB,10,2004,18276.23006,97.88,Low,1259.824995,Croplands,14.506959405103725
maize,UCB,10,2004,18276.23006,97.88,Low,1259.824995,Pasture,14.506959405103725
maize,UCB,10,2005,15995.40568,101.5,High,724.662,Croplands,22.07291907123597
maize,UCB,10,2005,15995.40568,101.5,High,724.662,Pasture,22.07291907123597
maize,UCB,10,2005,15934.05806,168.2,High,724.662,Croplands,21.988262196720676
maize,UCB,10,2005,15934.05806,168.2,High,724.662,Pasture,21.988262196720676
maize,UCB,10,2006,17771.08207,38.4,Low,885.608,Croplands,20.06653290169014
maize,UCB,10,2006,17771.08207,38.4,Low,885.608,Pasture,20.06653290169014
maize,UCB,10,2006,16192.50786,168.4,High,885.608,Croplands,18.284057799839207
maize,UCB,10,2006,16192.50786,168.4,High,885.608,Pasture,18.284057799839207
maize,UCB,10,2007,21055.64429,38.4,Low,795.01,Croplands,26.48475401567276
maize,UCB,10,2007,21055.64429,38.4,Low,795.01,Pasture,26.48475401567276
maize,UCB,10,2007,20621.12278,267.4,High,795.01,Croplands,25.938192953547755
maize,UCB,10,2007,20621.12278,267.4,High,795.01,Pasture,25.938192953547755
maize,UCB,10,2008,18015.91094,36.7,Low,948.944,Croplands,18.985220350199803
maize,UCB,10,2008,18015.91094,36.7,Low,948.944,Pasture,18.985220350199803
maize,UCB,10,2008,17133.8278,168.5,High,948.944,Croplands,18.05567852265255
maize,UCB,10,2008,17133.8278,168.5,High,948.944,Pasture,18.05567852265255
maize,UCB,10,2009,20774.67002,38.4,Low,764.63,Croplands,27.169572237552806
maize,UCB,10,2009,20774.67002,38.4,Low,764.63,Pasture,27.169572237552806
maize,UCB,10,2009,18739.36896,170.2,High,764.63,Croplands,24.507760563932884
maize,UCB,10,2009,18739.36896,170.2,High,764.63,Pasture,24.507760563932884
maize,UCB,10,2010,19963.2622,38.4,Low,766.824,Croplands,26.033695085182522
maize,UCB,10,2010,19963.2622,38.4,Low,766.824,Pasture,26.033695085182522
maize,UCB,10,2010,20294.90653,170.2,High,766.824,Croplands,26.466185891417066
maize,UCB,10,2010,20294.90653,170.2,High,766.824,Pasture,26.466185891417066
maize,UCB,10,2011,13653.29394,18.8,Low,1146.554,Croplands,11.908112430814422
maize,UCB,10,2011,13653.29394,18.8,Low,1146.554,Pasture,11.908112430814422
maize,UCB,10,2011,13706.10226,150.6,High,1146.554,Croplands,11.954170723751345
maize,UCB,10,2011,13706.10226,150.6,High,1146.554,Pasture,11.954170723751345
maize,NH,8,2007,17992.12599,202.0,High,756.2399998,Croplands,23.79155558388648
maize,NH,9,2011,22120.29747,202.0,High,865.890993,Croplands,25.54628428846586
maize,NH,9,2018,28261.72354,202.0,High,859.145,Croplands,32.89517315470613
maize,NH,10,2015,30431.75853,202.0,High,982.6180002,Croplands,30.97008046240348
maize,UMRB,9,2002,23656.05686,235.2,High,719.7,Croplands,32.8693300819786
maize,UMRB,9,2004,21525.41854,230.272,High,1109.3,Croplands,19.40450603083025
maize,UMRB,9,2010,24632.97977,179.5323712,High,1145.02184,Croplands,21.513109103665656
maize,UMRB,9,2012,24642.96176,196.578592,High,519.816,Croplands,47.40708589193098
maize,UMRB,9,2014,18432.05068,195.997984,High,851.658,Croplands,21.642549802855136
maize,UMRB,10,2006,22934.52281,189.74032,High,729.342,Croplands,31.445498558975075
maize,UMRB,10,2008,24569.57205,137.0944,High,877.57,Croplands,27.997278906525974
soybean,KBS,9,1997,5032.808651,0.0,No,867.604,Croplands,5.800813102521427
soybean,KBS,9,1997,4676.15,2.0,No,867.604,Croplands,5.389728493644565
soybean,KBS,9,2003,3535.68,0.0,No,751.9924,Croplands,4.7017496453421606
soybean,KBS,9,2003,4890.99,7.0,Low,751.9924,Croplands,6.504041796167089
soybean,KBS,9,2012,2947.253333,0.0,No,795.92,Croplands,3.702951720022113
soybean,KBS,9,2012,3494.273333,9.0,Low,795.92,Croplands,4.390231848678259
soybean,KBS,9,2012,3823.273333,10.0,Low,795.92,Croplands,4.803589975123129
soybean,KBS,9,2012,3321.423333,17.0,Low,795.92,Croplands,4.173061781334808
soybean,KBS,9,2015,6516.868667,1.0,No,1172.54,Croplands,5.557907335357429
soybean,KBS,9,2021,8652.37,0.0,No,922.0,Croplands,9.384349240780912
soybean,KBS,10,1990,11093.16167,0.0,No,973.15,Croplands,11.399231022966655
soybean,KBS,10,1991,6191.0051,0.0,No,1044.92,Croplands,5.924860372085901
soybean,KBS,10,1992,5384.67,0.0,No,821.1,Croplands,6.557873584216295
soybean,KBS,10,1994,6358.668775,0.0,No,803.57,Croplands,7.913024098709508
soybean,KBS,10,1994,6213.3772,2.0,No,803.57,Croplands,7.732216483940415
soybean,KBS,10,2000,4818.686889,0.0,No,888.619,Croplands,5.422669208063297
soybean,KBS,10,2000,5578.563333,1.0,No,888.619,Croplands,6.277789843566253
soybean,KBS,10,2006,5298.460333,0.0,No,1060.5366,Croplands,4.996018367494343
soybean,KBS,10,2006,6050.23,1.0,No,1060.5366,Croplands,5.704876191920204
soybean,KBS,10,2009,3859.855172,0.0,No,925.25,Croplands,4.17168891867063
soybean,KBS,10,2009,4615.130556,1.0,No,925.25,Croplands,4.9879822275060794
soybean,KBS,10,2015,4551.143333,0.0,No,1136.51,Croplands,4.004490354682317
soybean,KBS,10,2015,7448.76,1.0,No,1136.51,Croplands,6.5540646364748225
soybean,KBS,10,2018,7350.626667,0.0,No,1100.0,Croplands,6.68238787909091
soybean,KBS,10,2018,6696.416667,1.0,No,1100.0,Croplands,6.087651515454546
soybean,KBS,10,2018,6087.35,2.0,No,1100.0,Croplands,5.533954545454546
soybean,KBS,10,2021,5715.486667,0.0,No,991.0,Croplands,5.767393205852674
soybean,PRHPA,7,2019,7645.731,0.0,No,631.0376,Croplands,12.116125885367211
soybean,PRHPA,7,2019,7645.731,0.0,No,631.0376,Pasture,12.116125885367211
soybean,PRHPA,7,2019,7398.519,33.592,Low,631.0376,Croplands,11.724371099281564
soybean,PRHPA,7,2019,7398.519,33.592,Low,631.0376,Pasture,11.724371099281564
soybean,PRHPA,7,2019,6687.292,67.184,High,631.0376,Croplands,10.597295628659847
soybean,PRHPA,7,2019,6687.292,67.184,High,631.0376,Pasture,10.597295628659847
soybean,PRHPA,9,1984,4513.157,0.0,No,790.1950007,Croplands,5.7114471693721
soybean,PRHPA,9,1984,4513.157,0.0,No,790.1950007,Pasture,5.7114471693721
soybean,PRHPA,9,1984,4269.737,33.592,Low,790.1950007,Croplands,5.403396625159134
soybean,PRHPA,9,1984,4269.737,33.592,Low,790.1950007,Pasture,5.403396625159134
soybean,PRHPA,9,1984,4355.263,67.184,High,790.1950007,Croplands,5.511630668558847
soybean,PRHPA,9,1984,4355.263,67.184,High,790.1950007,Pasture,5.511630668558847
soybean,PRHPA,9,1985,7544.712,0.0,No,761.8769963,Croplands,9.902795381197153
soybean,PRHPA,9,1985,7544.712,0.0,No,761.8769963,Pasture,9.902795381197153
soybean,PRHPA,9,1985,7237.1765,33.592,Low,761.8769963,Croplands,9.499140327305875
soybean,PRHPA,9,1985,7237.1765,33.592,Low,761.8769963,Pasture,9.499140327305875
soybean,PRHPA,9,1985,7124.375,67.184,High,761.8769963,Croplands,9.351082962996662
soybean,PRHPA,9,1985,7124.375,67.184,High,761.8769963,Pasture,9.351082962996662
soybean,PRHPA,9,1987,5804.732,0.0,No,800.1190018,Croplands,7.254835826847376
soybean,PRHPA,9,1987,5804.732,0.0,No,800.1190018,Pasture,7.254835826847376
soybean,PRHPA,9,1987,5535.4468,33.592,Low,800.1190018,Croplands,6.918279390374553
soybean,PRHPA,9,1987,5535.4468,33.592,Low,800.1190018,Pasture,6.918279390374553
soybean,PRHPA,9,1987,5891.0996,67.184,High,800.1190018,Croplands,7.362779270017331
soybean,PRHPA,9,1987,5891.0996,67.184,High,800.1190018,Pasture,7.362779270017331
soybean,PRHPA,9,1988,5367.1884,0.0,No,482.346,Croplands,11.127258026395989
soybean,PRHPA,9,1988,5367.1884,0.0,No,482.346,Pasture,11.127258026395989
soybean,PRHPA,9,1988,5407.2812,33.592,Low,482.346,Croplands,11.21037844203124
soybean,PRHPA,9,1988,5407.2812,33.592,Low,482.346,Pasture,11.21037844203124
soybean,PRHPA,9,1988,5684.0572,67.184,High,482.346,Croplands,11.784190601767197
soybean,PRHPA,9,1988,5684.0572,67.184,High,482.346,Pasture,11.784190601767197
soybean,PRHPA,9,1989,4611.8636,0.0,No,543.052,Croplands,8.492489853642008
soybean,PRHPA,9,1989,4611.8636,0.0,No,543.052,Pasture,8.492489853642008
soybean,PRHPA,9,1989,4574.0936,33.592,Low,543.052,Croplands,8.422938503126773
soybean,PRHPA,9,1989,4574.0936,33.592,Low,543.052,Pasture,8.422938503126773
soybean,PRHPA,9,1989,4903.76,67.184,High,543.052,Croplands,9.030000810235483
soybean,PRHPA,9,1989,4903.76,67.184,High,543.052,Pasture,9.030000810235483
soybean,PRHPA,9,1990,4885.6176,0.0,No,593.5019994,Croplands,8.23184691027007
soybean,PRHPA,9,1990,4885.6176,0.0,No,593.5019994,Pasture,8.23184691027007
soybean,PRHPA,9,1990,4915.8664,33.592,Low,593.5019994,Croplands,8.282813545648857
soybean,PRHPA,9,1990,4915.8664,33.592,Low,593.5019994,Pasture,8.282813545648857
soybean,PRHPA,9,1990,5199.9152,67.184,High,593.5019994,Croplands,8.761411427858452
soybean,PRHPA,9,1990,5199.9152,67.184,High,593.5019994,Pasture,8.761411427858452
soybean,PRHPA,9,1991,5499.0764,0.0,No,758.359999,Croplands,7.251274338376595
soybean,PRHPA,9,1991,5499.0764,0.0,No,758.359999,Pasture,7.251274338376595
soybean,PRHPA,9,1991,5119.3704,33.592,Low,758.359999,Croplands,6.750580735733135
soybean,PRHPA,9,1991,5119.3704,33.592,Low,758.359999,Pasture,6.750580735733135
soybean,PRHPA,9,1991,5934.3036,67.184,High,758.359999,Croplands,7.825180135852603
soybean,PRHPA,9,1991,5934.3036,67.184,High,758.359999,Pasture,7.825180135852603
soybean,PRHPA,9,1992,5412.1216,0.0,No,649.9219992,Croplands,8.327340214151656
soybean,PRHPA,9,1992,5412.1216,0.0,No,649.9219992,Pasture,8.327340214151656
soybean,PRHPA,9,1992,5512.726,33.592,Low,649.9219992,Croplands,8.482134789691237
soybean,PRHPA,9,1992,5512.726,33.592,Low,649.9219992,Pasture,8.482134789691237
soybean,PRHPA,9,1992,5847.9232,67.184,High,649.9219992,Croplands,8.99788468031288
soybean,PRHPA,9,1992,5847.9232,67.184,High,649.9219992,Pasture,8.99788468031288
soybean,PRHPA,9,1993,5930.518,0.0,No,1031.934004,Croplands,5.746993486998225
soybean,PRHPA,9,1993,5930.518,0.0,No,1031.934004,Pasture,5.746993486998225
soybean,PRHPA,9,1993,6054.638,33.592,Low,1031.934004,Croplands,5.867272496623728
soybean,PRHPA,9,1993,6054.638,33.592,Low,1031.934004,Pasture,5.867272496623728
soybean,PRHPA,9,1993,6538.0464,67.184,High,1031.934004,Croplands,6.335721446000534
soybean,PRHPA,9,1993,6538.0464,67.184,High,1031.934004,Pasture,6.335721446000534
soybean,PRHPA,9,1994,5980.5332,0.0,No,794.062,Croplands,7.531569575171711
soybean,PRHPA,9,1994,5980.5332,0.0,No,794.062,Pasture,7.531569575171711
soybean,PRHPA,9,1994,6171.6472,33.592,Low,794.062,Croplands,7.772248514599616
soybean,PRHPA,9,1994,6171.6472,33.592,Low,794.062,Pasture,7.772248514599616
soybean,PRHPA,9,1994,5944.2832,67.184,High,794.062,Croplands,7.485918228047684
soybean,PRHPA,9,1994,5944.2832,67.184,High,794.062,Pasture,7.485918228047684
soybean,PRHPA,9,1995,4023.9604,0.0,No,590.07,Croplands,6.819462775602894
soybean,PRHPA,9,1995,4023.9604,0.0,No,590.07,Pasture,6.819462775602894
soybean,PRHPA,9,1995,4276.6768,33.592,Low,590.07,Croplands,7.247744843832088
soybean,PRHPA,9,1995,4276.6768,33.592,Low,590.07,Pasture,7.247744843832088
soybean,PRHPA,9,1995,4898.5444,67.184,High,590.07,Croplands,8.301632687647228
soybean,PRHPA,9,1995,4898.5444,67.184,High,590.07,Pasture,8.301632687647228
soybean,PRHPA,9,1996,6590.1264,0.0,No,556.21,Croplands,11.848270257636504
soybean,PRHPA,9,1996,6590.1264,0.0,No,556.21,Pasture,11.848270257636504
soybean,PRHPA,9,1996,6451.5504,33.592,Low,556.21,Croplands,11.59912694845472
soybean,PRHPA,9,1996,6451.5504,33.592,Low,556.21,Pasture,11.59912694845472
soybean,PRHPA,9,1996,6679.3748,67.184,High,556.21,Croplands,12.008728357994281
soybean,PRHPA,9,1996,6679.3748,67.184,High,556.21,Pasture,12.008728357994281
soybean,PRHPA,9,1997,5496.8964,0.0,No,566.293,Croplands,9.706806193966727
soybean,PRHPA,9,1997,5496.8964,0.0,No,566.293,Pasture,9.706806193966727
soybean,PRHPA,9,1997,5498.5028,33.592,Low,566.293,Croplands,9.709642888045588
soybean,PRHPA,9,1997,5498.5028,33.592,Low,566.293,Pasture,9.709642888045588
soybean,PRHPA,9,1997,5370.71,67.184,High,566.293,Croplands,9.483977375669486
soybean,PRHPA,9,1997,5370.71,67.184,High,566.293,Pasture,9.483977375669486
soybean,PRHPA,9,1998,6803.954,0.0,No,849.17,Croplands,8.012475711577187
soybean,PRHPA,9,1998,6803.954,0.0,No,849.17,Pasture,8.012475711577187
soybean,PRHPA,9,1998,6981.3036,33.592,Low,849.17,Croplands,8.22132623620712
soybean,PRHPA,9,1998,6981.3036,33.592,Low,849.17,Pasture,8.22132623620712
soybean,PRHPA,9,1998,7124.4672,67.184,High,849.17,Croplands,8.38991862642345
soybean,PRHPA,9,1998,7124.4672,67.184,High,849.17,Pasture,8.38991862642345
soybean,PRHPA,9,1999,7803.1192,0.0,No,812.749,Croplands,9.600896709808318
soybean,PRHPA,9,1999,7803.1192,0.0,No,812.749,Pasture,9.600896709808318
soybean,PRHPA,9,1999,7826.2916,33.592,Low,812.749,Croplands,9.629407849163764
soybean,PRHPA,9,1999,7826.2916,33.592,Low,812.749,Pasture,9.629407849163764
soybean,PRHPA,9,1999,8189.2492,67.184,High,812.749,Croplands,10.075988035666608
soybean,PRHPA,9,1999,8189.2492,67.184,High,812.749,Pasture,10.075988035666608
soybean,PRHPA,9,2000,6621.5584,0.0,No,500.913,Croplands,13.21897894444744
soybean,PRHPA,9,2000,6621.5584,0.0,No,500.913,Pasture,13.21897894444744
soybean,PRHPA,9,2000,7028.91,33.592,Low,500.913,Croplands,14.032197207898378
soybean,PRHPA,9,2000,7028.91,33.592,Low,500.913,Pasture,14.032197207898378
soybean,PRHPA,9,2000,7606.7284,67.184,High,500.913,Croplands,15.185727661290484
soybean,PRHPA,9,2000,7606.7284,67.184,High,500.913,Pasture,15.185727661290484
soybean,PRHPA,9,2001,7638.2744,0.0,No,683.515,Croplands,11.174991624177963
soybean,PRHPA,9,2001,7638.2744,0.0,No,683.515,Pasture,11.174991624177963
soybean,PRHPA,9,2001,7936.7616,33.592,Low,683.515,Croplands,11.611686063948852
soybean,PRHPA,9,2001,7936.7616,33.592,Low,683.515,Pasture,11.611686063948852
soybean,PRHPA,9,2001,8161.2588,67.184,High,683.515,Croplands,11.940131233403802
soybean,PRHPA,9,2001,8161.2588,67.184,High,683.515,Pasture,11.940131233403802
soybean,PRHPA,9,2002,5804.56,0.0,No,569.9,Croplands,10.185225478154063
soybean,PRHPA,9,2002,5804.56,0.0,No,569.9,Pasture,10.185225478154063
soybean,PRHPA,9,2002,5518.0036,33.592,Low,569.9,Croplands,9.682406738024214
soybean,PRHPA,9,2002,5518.0036,33.592,Low,569.9,Pasture,9.682406738024214
soybean,PRHPA,9,2002,6184.9544,67.184,High,569.9,Croplands,10.85270117564485
soybean,PRHPA,9,2002,6184.9544,67.184,High,569.9,Pasture,10.85270117564485
soybean,PRHPA,9,2003,5874.5372,0.0,No,522.199,Croplands,11.249614036028412
soybean,PRHPA,9,2003,5874.5372,0.0,No,522.199,Pasture,11.249614036028412
soybean,PRHPA,9,2003,5994.7572,33.592,Low,522.199,Croplands,11.47983278405359
soybean,PRHPA,9,2003,5994.7572,33.592,Low,522.199,Pasture,11.47983278405359
soybean,PRHPA,9,2003,6388.4584,67.184,High,522.199,Croplands,12.23376222474574
soybean,PRHPA,9,2003,6388.4584,67.184,High,522.199,Pasture,12.23376222474574
soybean,PRHPA,9,2004,6091.1184,0.0,No,617.929,Croplands,9.857311115031015
soybean,PRHPA,9,2004,6091.1184,0.0,No,617.929,Pasture,9.857311115031015
soybean,PRHPA,9,2004,6008.294,33.592,Low,617.929,Croplands,9.72327565140979
soybean,PRHPA,9,2004,6008.294,33.592,Low,617.929,Pasture,9.72327565140979
soybean,PRHPA,9,2004,5604.498,67.184,High,617.929,Croplands,9.069808991000585
soybean,PRHPA,9,2004,5604.498,67.184,High,617.929,Pasture,9.069808991000585
soybean,PRHPA,9,2005,5334.2312,0.0,No,635.152,Croplands,8.39835377988261
soybean,PRHPA,9,2005,5334.2312,0.0,No,635.152,Pasture,8.39835377988261
soybean,PRHPA,9,2005,5372.0868,33.592,Low,635.152,Croplands,8.457954631332342
soybean,PRHPA,9,2005,5372.0868,33.592,Low,635.152,Pasture,8.457954631332342
soybean,PRHPA,9,2005,5596.2388,67.184,High,635.152,Croplands,8.810865430637076
soybean,PRHPA,9,2005,5596.2388,67.184,High,635.152,Pasture,8.810865430637076
soybean,PRHPA,9,2007,7701.2532,0.0,No,843.052,Croplands,9.134968187015748
soybean,PRHPA,9,2007,7701.2532,0.0,No,843.052,Pasture,9.134968187015748
soybean,PRHPA,9,2007,7450.716,33.592,Low,843.052,Croplands,8.837789365306055
soybean,PRHPA,9,2007,7450.716,33.592,Low,843.052,Pasture,8.837789365306055
soybean,PRHPA,9,2007,7861.3944,67.184,High,843.052,Croplands,9.32492230609737
soybean,PRHPA,9,2007,7861.3944,67.184,High,843.052,Pasture,9.32492230609737
soybean,PRHPA,9,2008,6384.2136,0.0,No,982.142,Croplands,6.500295883894589
soybean,PRHPA,9,2008,6384.2136,0.0,No,982.142,Pasture,6.500295883894589
soybean,PRHPA,9,2008,6338.2136,33.592,Low,982.142,Croplands,6.453459479382818
soybean,PRHPA,9,2008,6338.2136,33.592,Low,982.142,Pasture,6.453459479382818
soybean,PRHPA,9,2008,6569.248,67.184,High,982.142,Croplands,6.688694710133564
soybean,PRHPA,9,2008,6569.248,67.184,High,982.142,Pasture,6.688694710133564
soybean,PRHPA,9,2009,7637.7008,0.0,No,682.37,Croplands,11.192902384336943
soybean,PRHPA,9,2009,7637.7008,0.0,No,682.37,Pasture,11.192902384336943
soybean,PRHPA,9,2009,7176.5484,33.592,Low,682.37,Croplands,10.51709248648094
soybean,PRHPA,9,2009,7176.5484,33.592,Low,682.37,Pasture,10.51709248648094
soybean,PRHPA,9,2009,7345.8668,67.184,High,682.37,Croplands,10.765225317642921
soybean,PRHPA,9,2009,7345.8668,67.184,High,682.37,Pasture,10.765225317642921
soybean,PRHPA,9,2010,8449.6504,0.0,No,982.625,Croplands,8.599059051011322
soybean,PRHPA,9,2010,8449.6504,0.0,No,982.625,Pasture,8.599059051011322
soybean,PRHPA,9,2010,8570.5604,33.592,Low,982.625,Croplands,8.72210700928635
soybean,PRHPA,9,2010,8570.5604,33.592,Low,982.625,Pasture,8.72210700928635
soybean,PRHPA,9,2010,8976.4204,67.184,High,982.625,Croplands,9.135143518636307
soybean,PRHPA,9,2010,8976.4204,67.184,High,982.625,Pasture,9.135143518636307
soybean,PRHPA,9,2011,8996.7252,0.0,No,660.629,Croplands,13.618423048337267
soybean,PRHPA,9,2011,8996.7252,0.0,No,660.629,Pasture,13.618423048337267
soybean,PRHPA,9,2011,8264.732,33.592,Low,660.629,Croplands,12.510398423320805
soybean,PRHPA,9,2011,8264.732,33.592,Low,660.629,Pasture,12.510398423320805
soybean,PRHPA,9,2011,8120.3048,67.184,High,660.629,Croplands,12.291777684600584
soybean,PRHPA,9,2011,8120.3048,67.184,High,660.629,Pasture,12.291777684600584
soybean,PRHPA,9,2012,5465.694,0.0,No,424.181,Croplands,12.885287176936263
soybean,PRHPA,9,2012,5465.694,0.0,No,424.181,Pasture,12.885287176936263
soybean,PRHPA,9,2012,5093.6212,33.592,Low,424.181,Croplands,12.008131434458402
soybean,PRHPA,9,2012,5093.6212,33.592,Low,424.181,Pasture,12.008131434458402
soybean,PRHPA,9,2012,5053.4096,67.184,High,424.181,Croplands,11.913333223317405
soybean,PRHPA,9,2012,5053.4096,67.184,High,424.181,Pasture,11.913333223317405
soybean,PRHPA,9,2013,6293.2452,0.0,No,576.224,Croplands,10.921525656689065
soybean,PRHPA,9,2013,6293.2452,0.0,No,576.224,Pasture,10.921525656689065
soybean,PRHPA,9,2013,6014.7184,33.58,Low,576.224,Croplands,10.438160159937802
soybean,PRHPA,9,2013,6014.7184,33.58,Low,576.224,Pasture,10.438160159937802
soybean,PRHPA,9,2013,5958.966,67.206,High,576.224,Croplands,10.341405425667796
soybean,PRHPA,9,2013,5958.966,67.206,High,576.224,Pasture,10.341405425667796
soybean,PRHPA,9,2014,7881.3544,0.0,No,771.627,Croplands,10.213943265334159
soybean,PRHPA,9,2014,7881.3544,0.0,No,771.627,Pasture,10.213943265334159
soybean,PRHPA,9,2014,7698.2696,33.592,Low,771.627,Croplands,9.976672148589927
soybean,PRHPA,9,2014,7698.2696,33.592,Low,771.627,Pasture,9.976672148589927
soybean,PRHPA,9,2014,7921.734,67.184,High,771.627,Croplands,10.266273730701492
soybean,PRHPA,9,2014,7921.734,67.184,High,771.627,Pasture,10.266273730701492
soybean,PRHPA,9,2015,8256.0136,0.0,No,893.268,Croplands,9.242482211385608
soybean,PRHPA,9,2015,8256.0136,0.0,No,893.268,Pasture,9.242482211385608
soybean,PRHPA,9,2015,8185.2336,33.592,Low,893.268,Croplands,9.16324507314714
soybean,PRHPA,9,2015,8185.2336,33.592,Low,893.268,Pasture,9.16324507314714
soybean,PRHPA,9,2015,8365.4512,67.184,High,893.268,Croplands,9.364995947464815
soybean,PRHPA,9,2015,8365.4512,67.184,High,893.268,Pasture,9.364995947464815
soybean,PRHPA,9,2016,8891.072,0.0,No,975.589,Croplands,9.113542690620742
soybean,PRHPA,9,2016,8891.072,0.0,No,975.589,Pasture,9.113542690620742
soybean,PRHPA,9,2016,8936.7292,33.592,Low,975.589,Croplands,9.160342316282778
soybean,PRHPA,9,2016,8936.7292,33.592,Low,975.589,Pasture,9.160342316282778
soybean,PRHPA,9,2016,8598.3208,67.184,High,975.589,Croplands,8.813466326496096
soybean,PRHPA,9,2016,8598.3208,67.184,High,975.589,Pasture,8.813466326496096
soybean,PRHPA,9,2017,7351.6024,0.0,No,771.679,Croplands,9.526762293648007
soybean,PRHPA,9,2017,7351.6024,0.0,No,771.679,Pasture,9.526762293648007
soybean,PRHPA,9,2017,7193.0672,33.58,Low,771.679,Croplands,9.321320393583344
soybean,PRHPA,9,2017,7193.0672,33.58,Low,771.679,Pasture,9.321320393583344
soybean,PRHPA,9,2017,6830.798,67.206,High,771.679,Croplands,8.851864570631053
soybean,PRHPA,9,2017,6830.798,67.206,High,771.679,Pasture,8.851864570631053
soybean,PRHPA,9,2018,7076.7468,0.0,No,719.684,Croplands,9.833130651786062
soybean,PRHPA,9,2018,7076.7468,0.0,No,719.684,Pasture,9.833130651786062
